Ticker,AMZN,AMZN,AMZN,AMZN,AMZN,AMZN,JPM,JPM,JPM,JPM,JPM,JPM,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,JNJ,JNJ,JNJ,JNJ,JNJ,JNJ,KO,KO,KO,KO,KO,KO,NVDA,NVDA,NVDA,NVDA,NVDA,NVDA,META,META,META,META,META,META
Price,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-03 00:00:00+00:00,167.5500030517578,170.70350646972656,166.16050720214844,170.4044952392578,170.4044952392578,63520000,159.86000061035156,162.63999938964844,159.50999450683594,161.6999969482422,149.5761260986328,13120900,335.3500061035156,338.0,329.7799987792969,334.75,326.94085693359375,28865100,145.05499267578125,145.8509979248047,143.71299743652344,144.9915008544922,144.63336181640625,28646000,177.8300018310547,182.8800048828125,177.7100067138672,182.00999450683594,179.27359008789062,104487900,170.2100067138672,171.60000610351562,169.10000610351562,171.5399932861328,158.50906372070312,6012200,58.81999969482422,59.310001373291016,58.380001068115234,59.29999923706055,54.590667724609375,20187300,29.815000534057617,30.711000442504883,29.78499984741211,30.121000289916992,30.073060989379883,391547000,338.29998779296875,341.0799865722656,337.19000244140625,338.5400085449219,337.5237731933594,14537900
2022-01-04 00:00:00+00:00,170.43800354003906,171.39999389648438,166.34950256347656,167.52200317382812,167.52200317382812,70726000,164.30999755859375,168.5800018310547,164.22999572753906,167.8300018310547,155.2465057373047,20195800,334.8299865722656,335.20001220703125,326.1199951171875,329.010009765625,321.3347473144531,32674300,145.39599609375,146.48500061035156,143.7165069580078,144.39950561523438,144.04283142089844,28400000,182.6300048828125,182.94000244140625,179.1199951171875,179.6999969482422,176.99830627441406,99310400,171.05999755859375,172.2899932861328,170.60000610351562,171.0800018310547,158.0840301513672,6748400,59.72999954223633,60.540000915527344,59.59000015258789,60.290000915527344,55.502037048339844,26141600,30.277000427246094,30.468000411987305,28.349000930786133,29.290000915527344,29.243385314941406,527154000,339.95001220703125,343.0899963378906,331.8699951171875,336.5299987792969,335.519775390625,15998000
2022-01-05 00:00:00+00:00,166.88299560546875,167.12649536132812,164.35699462890625,164.35699462890625,164.35699462890625,64302000,167.82000732421875,168.36000061035156,163.72999572753906,163.77999877929688,152.4082489013672,17539400,325.8599853515625,326.07000732421875,315.9800109863281,316.3800048828125,308.9993896484375,40054300,144.4199981689453,144.49949645996094,137.68800354003906,137.77499389648438,137.43467712402344,54618000,179.61000061035156,180.1699981689453,174.63999938964844,174.9199981689453,172.29019165039062,94537600,172.0,173.47000122070312,171.6199951171875,172.22000122070312,159.13742065429688,7016100,60.09000015258789,61.20000076293945,60.04999923706055,60.790000915527344,55.96233367919922,22507300,28.948999404907227,29.416000366210938,27.533000946044922,27.604000091552734,27.5600643157959,498064000,333.0199890136719,335.760009765625,323.8399963378906,324.1700134277344,323.1968994140625,20564500
2022-01-06 00:00:00+00:00,163.45050048828125,164.8000030517578,161.93699645996094,163.25399780273438,163.25399780273438,51958000,166.91000366210938,167.3699951171875,163.8699951171875,165.52000427246094,154.0274658203125,14047500,313.1499938964844,318.70001220703125,311.489990234375,313.8800048828125,306.5577697753906,39646100,136.99850463867188,139.94000244140625,136.55850219726562,137.74749755859375,137.40725708007812,37348000,172.6999969482422,175.3000030517578,171.63999938964844,172.0,169.41412353515625,96904000,172.14999389648438,172.5,170.8000030517578,171.6300048828125,158.5922393798828,7301600,60.470001220703125,61.119998931884766,60.439998626708984,60.470001220703125,55.66774368286133,17902300,27.639999389648438,28.437999725341797,27.065000534057617,28.17799949645996,28.13315200805664,454186000,322.82000732421875,339.1700134277344,322.7200012207031,332.4599914550781,331.4620056152344,27962800
2022-01-07 00:00:00+00:00,163.83900451660156,165.24349975585938,162.031005859375,162.5540008544922,162.5540008544922,46606000,165.6699981689453,167.52999877929688,165.05999755859375,167.16000366210938,155.55360412597656,13913300,314.1499938964844,316.5,310.0899963378906,314.0400085449219,306.7139587402344,32720000,138.14549255371094,138.44850158691406,135.76649475097656,137.01699829101562,136.67855834960938,29760000,172.88999938964844,174.13999938964844,171.02999877929688,172.1699981689453,169.58155822753906,86709100,171.4600067138672,174.3000030517578,171.1300048828125,173.9499969482422,160.7360076904297,6986000,60.279998779296875,60.720001220703125,60.060001373291016,60.33000183105469,55.53886413574219,12307900,28.141000747680664,28.422000885009766,27.05699920654297,27.246999740600586,27.20363426208496,409939000,332.739990234375,337.0,328.8800048828125,331.7900085449219,330.7940368652344,14722000
2022-01-10 00:00:00+00:00,160.5854949951172,161.6614990234375,156.30450439453125,161.48599243164062,161.48599243164062,87798000,169.07000732421875,169.30999755859375,165.52999877929688,167.32000732421875,155.70249938964844,12922500,309.489990234375,314.7200012207031,304.69000244140625,314.2699890136719,306.93853759765625,44289500,135.0780029296875,138.8195037841797,133.1645050048828,138.66949462890625,138.3269805908203,44408000,169.0800018310547,172.5,168.1699981689453,172.19000244140625,169.60122680664062,106765600,173.69000244140625,173.69000244140625,172.16000366210938,173.08999633789062,159.9413299560547,7698400,60.54999923706055,60.81999969482422,60.18000030517578,60.43000030517578,55.63092041015625,20954300,26.58099937438965,27.4689998626709,25.643999099731445,27.399999618530273,27.35638999938965,594681000,325.30999755859375,328.3399963378906,315.42999267578125,328.07000732421875,327.085205078125,24942400
2022-01-11 00:00:00+00:00,161.5,166.35000610351562,160.70150756835938,165.36199951171875,165.36199951171875,62806000,168.25999450683594,168.52000427246094,166.30999755859375,167.49000549316406,155.86070251464844,11854100,313.3800048828125,316.6099853515625,309.8900146484375,314.9800109863281,307.6320495605469,29386800,138.0070037841797,140.21600341796875,136.6925048828125,139.73599243164062,139.39083862304688,28730000,172.32000732421875,175.17999267578125,170.82000732421875,175.0800018310547,172.4477996826172,76138300,172.99000549316406,173.38999938964844,170.11000061035156,171.25,158.24110412597656,8341100,60.43000030517578,60.4900016784668,59.84000015258789,60.45000076293945,55.649330139160156,19369600,27.322999954223633,28.065000534057617,26.839000701904297,27.816999435424805,27.772724151611328,404089000,326.7799987792969,334.6300048828125,325.2799987792969,334.3699951171875,333.3662414550781,16226800
2022-01-12 00:00:00+00:00,166.5749969482422,166.8780059814453,164.41700744628906,165.20700073242188,165.20700073242188,50030000,168.4600067138672,169.58999633789062,167.17999267578125,168.44000244140625,156.74473571777344,12568000,319.6700134277344,323.4100036621094,317.0799865722656,318.2699890136719,310.84521484375,34372200,141.14999389648438,142.60800170898438,140.6945037841797,141.4304962158203,141.08114624023438,26108000,176.1199951171875,177.17999267578125,174.82000732421875,175.52999877929688,172.8910369873047,74805200,169.61000061035156,170.0800018310547,168.33999633789062,169.7899932861328,156.89199829101562,8116200,60.529998779296875,60.689998626708984,60.189998626708984,60.540000915527344,55.73219299316406,15753800,28.066999435424805,28.594999313354492,27.607999801635742,27.999000549316406,27.954437255859375,383413000,335.17999267578125,336.3699951171875,330.0299987792969,333.260009765625,332.2596130371094,14104900
2022-01-13 00:00:00+00:00,165.25050354003906,166.22149658203125,161.09100341796875,161.21400451660156,161.21400451660156,52188000,168.33999633789062,169.80999755859375,167.88999938964844,168.22999572753906,156.54930114746094,13623400,320.4700012207031,320.8800048828125,304.0,304.79998779296875,297.68951416015625,45366000,141.5399932861328,142.85000610351562,138.40899658203125,138.58700561523438,138.24468994140625,31436000,175.77999877929688,176.6199951171875,171.7899932861328,172.19000244140625,169.60122680664062,84505800,169.0,170.4199981689453,168.4600067138672,168.75999450683594,155.9402618408203,6159400,60.540000915527344,61.040000915527344,60.38999938964844,60.900001525878906,56.063602447509766,14318000,28.378999710083008,28.479999542236328,26.49799919128418,26.575000762939453,26.532705307006836,540171000,334.9800109863281,335.6300048828125,325.760009765625,326.4800109863281,325.4999694824219,14797100
2022-01-14 00:00:00+00:00,160.14999389648438,162.25,159.80050659179688,162.13800048828125,162.13800048828125,45974000,160.75999450683594,161.02999877929688,156.89999389648438,157.88999938964844,146.92723083496094,40158400,304.25,310.82000732421875,303.75,310.20001220703125,302.9635314941406,39846400,137.07899475097656,140.74200439453125,136.99850463867188,139.48049926757812,139.13597106933594,29662000,171.33999633789062,173.77999877929688,171.08999633789062,173.07000732421875,170.46803283691406,80440800,168.6300048828125,168.64999389648438,167.14999389648438,167.83999633789062,155.0901641845703,5847700,60.939998626708984,61.45000076293945,60.36000061035156,61.38999938964844,56.51468276977539,19729600,26.299999237060547,27.19700050354004,26.209999084472656,26.941999435424805,26.89912223815918,395832000,321.7900085449219,332.7300109863281,321.2099914550781,331.8999938964844,330.9036865234375,16868500
2022-01-18 00:00:00+00:00,159.10499572753906,159.7344970703125,157.6645050048828,158.91749572753906,158.91749572753906,67292000,155.77999877929688,155.77999877929688,150.5399932861328,151.27000427246094,140.76687622070312,32324800,304.07000732421875,309.79998779296875,301.739990234375,302.6499938964844,295.5896301269531,42333200,136.1750030517578,137.13150024414062,135.43850708007812,135.9980010986328,135.66207885742188,34872000,171.50999450683594,172.5399932861328,169.41000366210938,169.8000030517578,167.24717712402344,90956700,167.10000610351562,167.72000122070312,166.00999450683594,167.10000610351562,154.40635681152344,7815600,61.060001373291016,61.189998626708984,60.45000076293945,60.900001525878906,56.063602447509766,21976700,26.260000228881836,26.63800048828125,25.770000457763672,25.902999877929688,25.861774444580078,424270000,323.2900085449219,324.2099914550781,317.6400146484375,318.1499938964844,317.1949462890625,22645600
2022-01-19 00:00:00+00:00,158.76199340820312,159.25,156.25,156.2989959716797,156.2989959716797,53242000,151.57000732421875,152.22999572753906,148.5500030517578,148.92999267578125,138.58932495117188,22380000,306.2900085449219,313.9100036621094,302.70001220703125,303.3299865722656,296.2537841796875,45933900,136.52349853515625,137.95950317382812,135.0155029296875,135.1165008544922,134.7827606201172,28648000,170.0,171.0800018310547,165.94000244140625,166.22999572753906,163.7308349609375,94815000,167.1999969482422,168.72000122070312,166.32000732421875,166.5800018310547,153.92587280273438,5926500,60.65999984741211,61.18000030517578,60.560001373291016,61.0,56.15565872192383,18654700,26.07900047302246,26.542999267578125,25.052000045776367,25.066999435424805,25.027103424072266,488315000,319.5799865722656,327.1000061035156,319.3299865722656,319.5899963378906,318.6306457519531,20814700
2022-01-20 00:00:00+00:00,156.76600646972656,158.0,151.3509979248047,151.66749572753906,151.66749572753906,71974000,148.99000549316406,150.61000061035156,147.36000061035156,147.66000366210938,137.4075469970703,14860800,309.07000732421875,311.6499938964844,301.1400146484375,301.6000061035156,294.564208984375,35380700,136.25,137.62600708007812,132.96449279785156,133.3074951171875,132.9782257080078,29908000,166.97999572753906,169.67999267578125,164.17999267578125,164.50999450683594,162.03672790527344,91420500,167.2899932861328,167.86000061035156,164.92999267578125,165.25,152.69691467285156,6011300,61.0,61.439998626708984,60.720001220703125,60.75,55.925514221191406,23002400,25.304000854492188,25.57900047302246,24.077999114990234,24.149999618530273,24.11156463623047,435181000,323.8999938964844,327.82000732421875,315.9800109863281,316.55999755859375,315.6097412109375,16925000
2022-01-21 00:00:00+00:00,149.9499969482422,150.89999389648438,142.07049560546875,142.64300537109375,142.64300537109375,163972000,147.5,147.50999450683594,144.27000427246094,145.0800018310547,135.0066680908203,20705400,302.69000244140625,304.1099853515625,295.6099853515625,296.0299987792969,289.1241149902344,57984400,132.593505859375,134.86549377441406,130.0865020751953,130.35150146484375,130.02952575683594,55652000,164.4199981689453,166.3300018310547,162.3000030517578,162.41000366210938,159.96826171875,122848900,166.19000244140625,167.99000549316406,164.47000122070312,164.8699951171875,152.3457489013672,10550300,61.08000183105469,61.29999923706055,60.400001525878906,60.45000076293945,55.649330139160156,26643200,23.506999969482422,24.822999954223633,23.26300048828125,23.374000549316406,23.33679962158203,718958000,314.80999755859375,318.30999755859375,303.0400085449219,303.1700134277344,302.25994873046875,28710700
2022-01-24 00:00:00+00:00,139.0,144.94500732421875,135.3520050048828,144.54400634765625,144.54400634765625,155624000,142.27999877929688,145.47999572753906,139.57000732421875,144.9499969482422,134.88568115234375,28471400,292.20001220703125,297.1099853515625,276.04998779296875,296.3699951171875,289.4561462402344,85731500,125.97799682617188,131.2030029296875,124.5,130.8040008544922,130.4809112548828,76622000,160.02000427246094,162.3000030517578,154.6999969482422,161.6199951171875,159.190185546875,162294600,164.0,164.1699981689453,158.25999450683594,162.97000122070312,150.59010314941406,14054600,59.900001525878906,60.349998474121094,58.56999969482422,59.959999084472656,55.19824981689453,30185100,22.329999923706055,23.3799991607666,20.88800048828125,23.371999740600586,23.334802627563477,913982000,297.8399963378906,309.5299987792969,289.010009765625,308.7099914550781,307.7833251953125,38878100
2022-01-25 00:00:00+00:00,142.24249267578125,143.60000610351562,138.14500427246094,139.98599243164062,139.98599243164062,90824000,143.64999389648438,146.85000610351562,140.7899932861328,146.52999877929688,136.35598754882812,18915900,291.5199890136719,294.989990234375,285.1700134277344,288.489990234375,281.760009765625,72848600,128.74000549316406,129.3990020751953,126.50050354003906,126.93499755859375,126.6214599609375,46960000,158.97999572753906,162.75999450683594,157.02000427246094,159.77999877929688,157.37782287597656,115798400,162.36000061035156,168.41000366210938,161.5800018310547,167.6300048828125,154.8961181640625,14081200,59.36000061035156,60.04999923706055,58.689998626708984,59.81999969482422,55.069366455078125,19027100,22.54599952697754,22.94300079345703,22.0,22.323999404907227,22.288469314575195,664616000,299.95001220703125,306.2300109863281,297.5799865722656,300.1499938964844,299.2489929199219,25108500
2022-01-26 00:00:00+00:00,144.75,145.18499755859375,137.31849670410156,138.87249755859375,138.87249755859375,95602000,148.72000122070312,150.57000732421875,145.9600067138672,147.9199981689453,137.6494903564453,20709100,307.989990234375,308.5,293.0299987792969,296.7099914550781,289.7882080078125,90428900,131.11900329589844,133.0,127.14199829101562,129.23300170898438,128.91378784179688,49130000,163.5,164.38999938964844,157.82000732421875,159.69000244140625,157.2891845703125,108275300,167.5399932861328,169.22000122070312,166.22999572753906,168.3800048828125,155.58912658691406,9963200,59.790000915527344,60.349998474121094,59.209999084472656,59.599998474121094,54.86682891845703,19190200,23.239999771118164,24.05699920654297,22.299999237060547,22.77199935913086,22.735754013061523,755959000,307.010009765625,307.510009765625,290.8500061035156,294.6300048828125,293.7455749511719,28348800
2022-01-27 00:00:00+00:00,140.8000030517578,144.24349975585938,139.35000610351562,139.6374969482422,139.6374969482422,77516000,149.4199981689453,150.3800048828125,144.1300048828125,145.30999755859375,135.220703125,17536800,302.6600036621094,307.29998779296875,297.92999267578125,299.8399963378906,292.84521484375,53481300,131.3040008544922,132.65249633789062,128.9324951171875,129.0050048828125,128.6863555908203,31950000,162.4499969482422,163.83999633789062,158.27999877929688,159.22000122070312,156.82623291015625,121954600,169.38999938964844,171.91000366210938,169.0,170.58999633789062,157.63125610351562,9066700,59.880001068115234,60.93000030517578,59.5,59.650001525878906,54.912872314453125,18893800,23.56800079345703,23.9950008392334,21.674999237060547,21.944000244140625,21.909074783325195,573353000,297.75,301.7099914550781,294.260009765625,294.6400146484375,293.75555419921875,21629900
2022-01-28 00:00:00+00:00,140.86050415039062,143.9980010986328,137.92950439453125,143.97799682617188,143.97799682617188,74392000,144.19000244140625,146.75999450683594,142.1699981689453,146.61000061035156,136.43043518066406,14117000,300.2300109863281,308.4800109863281,294.45001220703125,308.260009765625,301.0688781738281,49743700,129.65899658203125,133.35650634765625,128.48500061035156,133.3509979248047,133.0216064453125,34362000,165.7100067138672,170.35000610351562,162.8000030517578,170.3300018310547,167.76922607421875,179935700,170.86000061035156,171.83999633789062,169.3000030517578,171.7899932861328,158.74009704589844,9783100,59.38999938964844,60.88999938964844,58.939998626708984,60.84000015258789,56.008358001708984,19101500,22.011999130249023,22.857999801635742,21.29599952697754,22.84000015258789,22.803646087646484,543774000,295.6199951171875,301.8999938964844,293.0299987792969,301.7099914550781,300.8042907714844,21871600
2022-01-31 00:00:00+00:00,144.75,150.36050415039062,144.30050659179688,149.57350158691406,149.57350158691406,78308000,145.63999938964844,148.7899932861328,144.6699981689453,148.60000610351562,138.2822723388672,13985700,308.95001220703125,312.3800048828125,306.3699951171875,310.9800109863281,303.725341796875,46444500,134.16200256347656,135.47300720214844,132.20950317382812,135.30349731445312,134.96929931640625,39986000,170.16000366210938,175.0,169.50999450683594,174.77999877929688,172.15231323242188,115541600,171.5,172.6199951171875,170.82000732421875,172.2899932861328,159.20208740234375,8054800,60.29999923706055,61.13999938964844,60.150001525878906,61.0099983215332,56.16485595703125,22045300,23.18199920654297,24.509000778198242,23.052000045776367,24.486000061035156,24.447031021118164,564680000,300.67999267578125,313.7900085449219,299.32000732421875,313.260009765625,312.3196716308594,21579500
2022-02-01 00:00:00+00:00,150.0,151.70799255371094,147.62750244140625,151.19349670410156,151.19349670410156,59220000,148.69000244140625,151.47000122070312,148.3000030517578,151.14999389648438,140.65521240234375,14584900,310.4100036621094,310.6300048828125,305.1300048828125,308.760009765625,301.55718994140625,40950400,137.59449768066406,137.79299926757812,134.36849975585938,137.6439971923828,137.30401611328125,68644000,174.00999450683594,174.83999633789062,172.30999755859375,174.61000061035156,171.98487854003906,86213900,171.74000549316406,171.97999572753906,169.42999267578125,170.8800048828125,157.89918518066406,8154700,60.90999984741211,61.13999938964844,60.15999984741211,60.560001373291016,55.7505989074707,20841700,25.104000091552734,25.145000457763672,23.889999389648438,24.63800048828125,24.598785400390625,518925000,314.55999755859375,319.6600036621094,312.1199951171875,319.0,318.04241943359375,18023800
2022-02-02 00:00:00+00:00,155.05050659179688,155.0749969482422,148.86349487304688,150.6125030517578,150.6125030517578,87330000,150.5,150.94000244140625,148.07000732421875,149.94000244140625,139.52923583984375,12441100,309.6300048828125,315.1199951171875,308.8800048828125,313.4599914550781,306.14752197265625,36636000,151.25,151.54649353027344,145.5225067138672,148.0,147.63442993164062,123200000,174.75,175.8800048828125,173.3300018310547,175.83999633789062,173.19635009765625,84914300,169.64999389648438,172.99000549316406,169.64999389648438,172.77000427246094,159.6456298828125,7382800,60.619998931884766,61.27000045776367,60.560001373291016,61.18000030517578,56.32135772705078,20225600,25.79400062561035,25.816999435424805,24.55299949645996,25.242000579833984,25.201824188232422,543419000,327.82000732421875,328.0,316.8699951171875,323.0,322.0304260253906,58458300
2022-02-03 00:00:00+00:00,141.7375030517578,144.24749755859375,138.33299255371094,138.8455047607422,138.8455047607422,225532000,150.0,151.64999389648438,148.2899932861328,148.6999969482422,138.3753204345703,12474900,309.489990234375,311.2300109863281,299.9599914550781,301.25,294.2223205566406,43730000,145.70550537109375,149.6750030517578,142.66549682617188,143.08999633789062,142.73655700683594,71518000,174.47999572753906,176.24000549316406,172.1199951171875,172.89999389648438,170.30055236816406,89418100,172.25999450683594,173.6199951171875,171.0399932861328,172.75999450683594,159.63638305664062,6240400,60.939998626708984,61.779998779296875,60.59000015258789,61.61000061035156,56.71721649169922,19440500,24.45800018310547,25.07699966430664,23.780000686645508,23.947999954223633,23.90988540649414,410178000,244.64999389648438,248.0,235.75,237.75999450683594,237.04627990722656,188119900
2022-02-04 00:00:00+00:00,155.60650634765625,161.1999969482422,150.60800170898438,157.63949584960938,157.63949584960938,253456000,149.10000610351562,153.5,148.77000427246094,152.55999755859375,141.9673309326172,16654400,300.2099914550781,308.79998779296875,299.9700012207031,305.94000244140625,298.80291748046875,35096500,143.4445037841797,144.875,140.51499938964844,143.29299926757812,142.93907165527344,57998000,171.67999267578125,174.10000610351562,170.67999267578125,172.38999938964844,170.0145721435547,82465400,171.0,172.97999572753906,170.1199951171875,171.6300048828125,158.5922393798828,6392200,61.4900016784668,61.68000030517578,60.56999969482422,60.959999084472656,56.11882781982422,17403700,23.972000122070312,24.635000228881836,23.631999969482422,24.319000244140625,24.280296325683594,354829000,234.97000122070312,242.61000061035156,230.11000061035156,237.08999633789062,236.37828063964844,89342200
2022-02-07 00:00:00+00:00,158.52000427246094,162.6909942626953,157.25,157.9355010986328,157.9355010986328,102624000,153.27000427246094,153.6199951171875,150.85000610351562,153.07000732421875,142.44192504882812,12572300,306.1700134277344,307.8399963378906,299.8999938964844,300.95001220703125,293.9293518066406,28533300,144.25,144.25,138.89999389648438,139.2010040283203,138.857177734375,54974000,172.86000061035156,173.9499969482422,170.9499969482422,171.66000366210938,169.29464721679688,77251200,171.41000366210938,171.74000549316406,170.00999450683594,171.05999755859375,158.06552124023438,6065700,61.380001068115234,61.720001220703125,60.86000061035156,61.599998474121094,56.7080078125,17846400,24.371999740600586,25.18199920654297,24.20199966430664,24.72800064086914,24.688640594482422,376868000,237.6999969482422,238.3000030517578,224.00999450683594,224.91000366210938,224.23484802246094,88613800
2022-02-08 00:00:00+00:00,156.75050354003906,161.79249572753906,155.55050659179688,161.4134979248047,161.4134979248047,76040000,155.0,158.47999572753906,154.8000030517578,155.9499969482422,145.12193298339844,20411400,301.25,305.55999755859375,299.95001220703125,304.55999755859375,297.4550476074219,32421200,139.02650451660156,140.0,137.01400756835938,139.3990020751953,139.05467224121094,54284000,171.72999572753906,175.35000610351562,171.42999267578125,174.8300018310547,172.4209747314453,74829200,171.02000427246094,172.0500030517578,170.47999572753906,171.50999450683594,158.48135375976562,6296100,61.83000183105469,62.33000183105469,61.7400016784668,62.0,57.07624053955078,18771700,24.358999252319336,25.229999542236328,23.979999542236328,25.107999801635742,25.06804084777832,410359000,220.85000610351562,225.77000427246094,216.14999389648438,220.17999267578125,219.51904296875,94729700
2022-02-09 00:00:00+00:00,162.87350463867188,163.83450317382812,160.25,161.1894989013672,161.1894989013672,68786000,156.58999633789062,157.42999267578125,155.82000732421875,156.60000610351562,145.72682189941406,9131100,309.8699951171875,311.92999267578125,307.3900146484375,311.2099914550781,303.949951171875,31284700,140.9635009765625,142.52450561523438,140.18699645996094,141.5919952392578,141.24224853515625,40144000,176.0500030517578,176.64999389648438,174.89999389648438,176.27999877929688,173.85096740722656,71285000,172.07000732421875,172.24000549316406,171.25,171.49000549316406,158.462890625,5387500,62.16999816894531,62.31999969482422,60.900001525878906,61.040000915527344,56.19247817993164,23595600,25.621999740600586,26.725000381469727,25.35300064086914,26.704999923706055,26.66249656677246,524282000,224.1999969482422,233.3699951171875,222.2100067138672,232.0,231.30355834960938,86563300
2022-02-10 00:00:00+00:00,158.35000610351562,160.7165069580078,157.75,159.0034942626953,159.0034942626953,68268000,156.66000366210938,159.02999877929688,155.22000122070312,155.9499969482422,145.12193298339844,16455600,304.0400085449219,309.1199951171875,300.70001220703125,302.3800048828125,295.3259582519531,45386200,139.70350646972656,141.4844970703125,137.95700073242188,138.6199951171875,138.27760314941406,39330000,174.13999938964844,175.47999572753906,171.5500030517578,172.1199951171875,169.74830627441406,90865900,171.2100067138672,171.22000122070312,169.3000030517578,169.4199981689453,156.55014038085938,10355300,60.36000061035156,62.29999923706055,60.20000076293945,61.380001068115234,56.50547409057617,23561500,25.9950008392334,26.924999237060547,25.600000381469727,25.823999404907227,25.78289794921875,513200000,228.27000427246094,235.0,226.6999969482422,228.07000732421875,227.3853759765625,49310400
